id,name,category,ingredient,recipe
1044,양념어묵꼬치,['간단요리'],"[['데친 꼬치어묵', '4개'], ['헴프씨드', '약간(10g)'], ['고춧가루', '½술'], ['다진 마늘', '⅓술'], ['청양고추', '½개'], ['멸치다시마육수', '100ml'], ['올리고당', '3술'], ['고추장', '1술']]","['팬에 분량의 양념 재료를 넣고 중불에서 저어가며 6분 동안 졸여주세요,  *Tip. 청양고추는 잘게 다져 넣어주세요!', '데친 꼬치어묵을 순서 1에 넣고 골고루 양념을 묻혀주세요.  *Tip. 나무 꼬치는 물에 한 번 삶은 뒤 헹구고 찬물에 30분 이상 담가서 불순물을 제거한 뒤 사용하는게 좋답니다.', '그릇에 담고 햄프씨드를 뿌린 뒤 맛있게 드세요.']"
1045,호두바사삭치킨,['메인요리'],"[['냉장 닭다리살', '200g'], ['호두분태', '2컵'], ['카놀라유', '900ml'], ['진간장', '약간'], ['후추', '약간'], ['생수', '100ml'], ['치킨튀김가루', '1컵'], ['파슬리', '약간'], ['청양고추', '⅓개'], ['홍고추', '⅓개']]","['닭다리살에 칼집을 내고 밑간하여 10분간 재워 두세요.  *Tip, 닭의 비린내를 제거하고 싶다면 우유에 담근 뒤 씻어서 밑간하는 것도 좋아요.', '볼에 반죽 재료를 넣고 섞은 뒤, 닭다리살에 반죽, 호두분태 순으로 골고루 묻혀주세요. 고추는 잘게 다져서 넣어주세요.', '냄비에 카놀라유를 넣고 끓이다가 카놀라유가 180℃가 되면 중불로 줄인 뒤, 순서 2를 넣고 2분 튀겼다가 건져내고 다시 넣어 3분 더 튀겨주세요.  *Tip. 한번에 오래 튀기면 호두가 탈 수 있어서 주의해야 해요.', '완성된 치킨을 데리소스나 양념치킨소스 등 취향에 맞는 소스를 곁들여 맛있게 즐기세요.']"
1046,고추 참치 비빔밥,['메인요리'],"[['밥', '2공기'], ['래디쉬', '4개'], ['상추', '5장'], ['깻잎', '4장'], ['참치통조림', '1캔(150g)'], ['쪽파', '5줄기(15g)'], ['양파', '¼개'], ['옥수수통조림', '⅓컵'], ['감자', '½개'], ['당근', '약간(40g)'], ['청양고추', '½개'], ['홍고추', '1개'], ['카놀라유', '2술'], ['진간장', '½술'], ['생수', '4술'], ['고추장', '1과 ½술'], ['올리고당', '2술'], ['카놀라유', '1술'], ['검은깨', '약간'], ['김가루', '약간']]","['팬에 카놀라유를 두른 뒤 양념 재료를 넣고 중약불에서 저어가며 볶아주세요.', '달군 새 팬에 카놀라유를 두른 뒤 양파를 넣고 중약불에서 볶아주세요. 양파가 익으면 속재료를 넣고 저어가며 6분간 볶아주세요.  *Tip. 고추는 잘게 다지고, 채소는 작게 깍둑 썰고, 옥수수는 물기를 빼서 넣어주세요.', '순서 2에 순서 1의 양념장을 넣고 중불에서 2분 볶은 뒤 약불 로 줄여 참치, 송송 썬 쪽파를 넣고 볶아주세요.', '그릇에 순서 3과 밥, 래디쉬, 상추, 깻잎을 담고 고명을 올리면 완성이예요.']"
1047,얼큰 해물 수제비,['메인요리'],"[['감자', '½개'], ['고춧가루', '⅓술'], ['오징어', '½마리'], ['바지락', '10개'], ['애호박', '¼개'], ['양파', '¼개'], ['홍고추', '1개'], ['청양고추', '½개'], ['대파(20cm)', '1개'], ['국간장', '1술'], ['소금', '약간'], ['중력분', '2컵'], ['물', '120ml'], ['올리브유', '약간'], ['아마씨가루', '약간(3g)'], ['소금', '약간'], ['멸치 다시마 육수', '900ml'], ['고추장', '1과 ½술'], ['다진 마늘', '⅓술']]","['분량의 반죽 재료를 섞고 치대어 수제비 반죽을 만든 뒤 밀봉하여 냉장고에 30분간 숙성시켜주세요.', '냄비에 멸치·다시마 육수, 먹기 좋게 썬 감자, 고추장, 다진 마늘을 넣고 강불에서 4~5분 끓인 뒤 중불로 줄여주세요.', '육수가 끓으면 순서 1의 수제비를 얇게 떼어 넣고 중불에서 1~2분 끓여주세요.', '각종 해물과 채소를 넣고 중불에서 4~5분 끓인 뒤 고춧가루, 국간장, 소금으로 간하고 1분 정도 끓여주세요.  *Tip. 대파와 고추는 어슷 썰고, 양파는 슬라이스, 애호박은 반달썰기 해주세요.', '완성된 얼큰해물수제비를 그릇에 옮겨 담아 반죽이 붇기 전에 쫄깃한 식감을 음미하며 맛있게 즐기세요!']"
1048,그린아스파라거스밥버거,['메인요리'],"[['쌀밥', '1공기'], ['체다치즈', '1장'], ['달걀프라이', '1개'], ['그린 아스파라거스', '약간(30g)'], ['버터', '약간'], ['후리가케', '약간'], ['참기름', '약간'], ['소금', '약간'], ['참치캔(중간 사이즈)', '⅔캔'], ['마요네즈', '1술'], ['김밥용 단무지', '½줄'], ['김치', '½컵(60g)'], ['고추장', '약간'], ['소시지', '약간(30g)'], ['양파', '⅓개(30g)'], ['카놀라유', '1술']]","['달군 팬에 버터를 녹인 뒤 송송 썬 그린아스파라거스를 넣고 중불에 2분간 볶아주세요.  *Tip. 싫어하는 채소는 잘게 다져 넣으면 먹기 더 좋아요!', '볼에 순서 1과 후리가케, 참기름, 소금을 넣고 골고루 잘 섞은 뒤, 밥을 뭉쳐 햄버거 빵 모양으로 2개 만들어 주세요.  *Tip. 지름이 일정한 그릇에 밥을 넣어 누르면 쉽게 모양을 만들 수 있어요!', '달군 팬에 카놀라유를 두른 뒤 잘게 다진 김치, 고추장을 넣고 중불에서 4분간 볶은 뒤, 잘게 다진 소시지와 양파를 넣고 한 번 더 볶아주세요.  *Tip. 김치는 속을 한 번 털어내고 사용해주세요~', '기름을 뺀 참치에 마요네즈, 잘게 다진 김밥용 단무지를 넣고 섞어주세요.', '밥 위에 체다치즈와 순서 3, 4, 달걀프라이를 올리고 나머지 밥을 위에 덮어주세요.  *Tip. 밥버거 속 재료를 떡갈비, 불고기, 고추장 멸치볶음 등 다양하게 넣어 만들어도 맛있어요!']"
1049,케이준샐러드,['메인요리'],"[['닭안심살', '1개(100g)'], ['아보카도', '½개'], ['양상추', '2장'], ['로메인상추', '2장'], ['라디치오', '1장'], ['밀가루', '2술'], ['달걀', '1개'], ['빵가루&파슬리', '1컵'], ['카놀라유', '500ml'], ['홀그레인머스터드', '3술'], ['마요네즈', '1술'], ['꿀', '1술'], ['플레인요거트(小)', '1개'], ['겨자', '약간(5g)']]","['얇게 저민 닭안심살을 밀가루, 달걀물, 빵가루&파슬리 순으로 묻혀주세요.  *Tip. 빵가루와 파슬리는 섞어 사용하세요!', '냄비에 카놀라유를 넣고 끓인다가 카놀라유가 180℃가 되면 순서 1을 넣고 중불에서 4분 튀긴 뒤 기름기를 빼주세요.', '먹기 좋게 썬 아보카도, 양상추, 로메인상추, 라디치오 위에 순서 2를 올리고 드레싱 재료를 섞어 뿌려주세요.', '샐러드와 드레싱을 고루 섞어 맛있게 드세요. 시간이 없다면 드레싱은 시판 케이준드레싱을 넣어도 좋답니다!']"
1050,칼라만시 과일 피클,['밑반찬'],"[['배', '¼개'], ['청포도', '10알'], ['적포도', '10알'], ['현미식초', '150ml'], ['칼라만시액', '2술'], ['생수', '100ml'], ['백설탕', '11술'], ['통후추', '10알'], ['피클링스파이스', '약간']]","['냄비에 끓임 재료를 넣고 끓이다 물이 끓으면 현미식초를 넣고 1~2분 더 끓인 뒤 불을 끄고 칼리만시액을 넣어 섞어주세요.  *Tip. 칼라만시액은 산성이 강하니 위장이 좋지 않다면 양을 줄여서 넣으세요.', '깨끗이 씻어서 자른 포도와 깍둑 썬 배를 열탕소독한 유리병(500~600ml)에 적당히 넣어주세요.  *Tip. 내용물을 꽉 채우면 용기가 터질 수 있으니 주의하세요!', '체에 거른 순서 1의 식초물을 유리병에 붓고 실온에서 반나절 식힌 뒤 냉장고에서 2~3일 숙성시켜주세요.', '잘 절여진 칼라만시과일피클을 각종 요리에 곁들여 맛있게 드세요.']"
1051,마늘볶음밥과 단호박짜장소스,['중식'],"[['밥', '2공기'], ['마늘', '10쪽'], ['쪽파', '5줄기(15g)'], ['카놀라유', '4술'], ['소금', '약간'], ['돼지고기 등심', '100g'], ['설탕', '½술'], ['단호박(작은 사이즈)', '⅙개(80g)'], ['감자', '1개'], ['당근', '약간(30g)'], ['적양파', '½개'], ['춘장', '⅔술(30g)'], ['생수', '250ml'], ['짜장가루', '2술'], ['후추', '약간'], ['다진 마늘', '½술'], ['맛술', '1술']]","['달군 팬에 카놀라유를 두른 뒤 슬라이스한 마늘을 넣어 굽고 밥, 송송 썬 쪽파를 넣어 볶은 뒤 소금으로 간을 해주세요.', '달군 새 팬에 올리브유를 두르고 미리 10분간 밑간에 재워 둔 돼지고기 등심을 2cm 크기로 썰어 넣어 중불에서 2분간 볶아주세요.', '적양파를 넣어 중약불에서 2분간 볶은 뒤 단호박, 감자, 당근을 넣고 3분 더 볶아주세요.  *Tip. 단호박 껍질에는 칼슘이 많아 골다공증 예방에 좋고 피로 회복, 항암효과가 있어요!', '춘장을 넣고 1분간 볶은 뒤 짜장물을 넣어 중약불에서 뚜껑을 덮고 7~8분간 눌러붙지 않게 저으면서 끓인 뒤 설탕을 넣고 볶아주세요.', '미리 만들어 둔 마늘볶음밥에 단호박짜장소스를 곁들여 담으면 완성이랍니다.']"
1052,새우 품은 주먹밥,['간단요리'],"[['칵테일 새우', '12개'], ['버터', '약간'], ['카놀라유', '약간'], ['소금', '약간'], ['밥', '1과 ½공기'], ['당근', '약간(40g)'], ['애호박', '¼개'], ['양파', '⅓개(30g)'], ['쪽파', '2줄기'], ['후리가케', '⅓술'], ['참깨', '약간']]","['달군 팬에 버터를 녹인 뒤 칵테일새우를 넣고 소금을 뿌려 중약불에서 3분간 구워주세요.', '다른 팬에 카놀라유를 두르고 다진 양파를 중불에서 볶아주세요. 양파가 어느 정도 익으면 잘게 다진 당근, 애호박을 넣고 볶은 뒤 밥을 넣어 1분간 더 볶아주세요.', '불을 끈 뒤 송송 썬 쪽파, 후리가케, 참깨를 넣고 섞어주세요.', '밥을 한 줌 뜨고 순서 1을 넣어 동그랗게 뭉쳐 모양을 만들어 주세요.', '완성된 주먹밥을 맛있게 즐겨보세요.']"
1053,단호박호두롤가스,['메인요리'],"[['등심', '2장(!00g)'], ['단호박(작은 사이즈)', '⅕개(110g)'], ['마요네즈', '1술'], ['호두', '10알'], ['카놀라유', '500ml'], ['밀가루', '2술'], ['달걀', '1개'], ['빵가루', '약간'], ['파슬리', '1컵'], ['우유', '100ml'], ['청주', '½술'], ['소금, 후추', '약간']]","['단호박을 찐 뒤 곱게 으깬 후 마요네즈를 넣고 섞어주세요.', '등심을 얇게 저미고 칼집을 낸 뒤 분량의 밑간 재료에 10분간 재워둡니다. 밑간이 끝난 등심은 펼쳐서 순서 1을 넓게 바르고 볶은 호두를 4알씩 올려 돌돌 말아주세요.', '볶은 호두 2알을 으깨 빵가루와 파슬리에 넣고 고루 섞은 뒤, 순서 2를 밀가루, 달걀물, 빵가루&파슬리 순으로 묻혀주세요,', '냄비에 카놀라유를 넣고 끓여주세요. 카놀라유가 170℃가 되면 중약불로 줄여 순서 3을 넣은 뒤 속까지 골고루 익을 수 있게 굴리며 4~5분 튀겨냅니다.', '먹기 좋게 썰어낸 뒤 돈까스 소스를 곁들여 맛있게 즐기세요~']"
1054,마늘종 덮밥,"['간단요리', '퓨전', '메인요리']","[['마늘종', '8줄기'], ['다진 돼지고기', '200g'], ['밥', '2공기'], ['홍고추', '½개'], ['참기름', '1큰술'], ['통깨', '약간'], ['고추기름 (식용유로 대체 가능)', '1큰술'], ['생강가루', '1작은술'], ['소금', '약간'], ['후춧가루', '약간'], ['맛술', '2큰술'], ['두반장', '1큰술'], ['굴소스', '1큰술'], ['간장', '½큰술'], ['다진 마늘', '½큰술'], ['물엿', '1큰술'], ['설탕', '½큰술'], ['베트남 고추', '2개']]","['돼지고기는 키친타월에 올려 핏물을 제거한 후 고기 밑간 재료를 넣어 밑간해주세요.', '마늘종은 1cm 길이로 자르고 홍고추는 송송 썰어주세요. 볼에 소스 양념 재료를 넣어 섞어주세요.', '달군 팬에 고추기름과 돼지고기를 넣어 볶아주세요.', '마늘종과 홍고추를 넣어 볶다가 섞어 둔 소스를 넣어 고루 볶아주세요.', '그릇에 밥을 담고 돼지고기 마늘종 볶음을 얹어주세요. 참기름과 깨를 뿌려 맛있게 즐겨주세요.  (기호에 따라 고수와 달걀 후라이 등을 곁들여 드셔도 맛있게 드실 수 있답니다)']"
1055,콩자반,"['밑반찬', '한식', '메인요리']","[['검은콩 (서리태)', '1컵'], ['물 (콩 불린 국물)', '1+½컵'], ['물엿', '1큰술'], ['통깨', '약간'], ['간장', '3큰술'], ['설탕', '2큰술'], ['물엿', '1큰술']]","['검은콩은 깨끗이 씻어 3시간 이상 불려주세요.', '불린 콩에 물을 붓고 약한 불에서 뚜껑을 열고 20분 정도 삶아주세요. (콩 불린 국물을 사용해서 조리면 영양 손실을 줄일 수 있답니다.)', '콩이 말랑하게 삶아지면 양념 재료를 넣고 약한 불에서 15분 정도 물기가 자작해질 때까지 졸여주세요.', '마지막에 중약불에서 물엿을 넣고 섞은 후 불을 꺼주세요.', '접시에 검은콩 자반을 담고 통깨를 뿌려주세요.']"
1056,모둠 콩 샐러드,"['채식', '다이어트', '키토']","[['불린 병아리콩', '130g'], ['강낭콩 통조림', '100g'], ['불린 렌틸콩', '130g'], ['옥수수 통조림', '100g'], ['양파', '¼개'], ['케일 (생략 가능)', '5장'], ['토마토 퓌레', '2큰술'], ['스리라차 소스', '2큰술'], ['올리브오일', '4큰술'], ['레몬즙', '2큰술'], ['소금', '½큰술'], ['후춧가루', '약간']]","['불린 병아리콩과 렌틸콩을 각각 냄비에 넣고 콩이 잠길 만큼 물을 부어 10~15분 정도 삶아 주세요.  (tip. 병아리콩은 6시간, 렌틸콩은 1시간 정도 불려주세요) (tip. 통조림을 사용할 경우 삶는 과정은 생략해 주세요)', '양파는 잘게 썰어주세요. 케일은 먹기 좋게 썰어주세요. 볼에 모둠콩샐러드 양념 재료를 넣고 섞어주세요.', '넓은 볼에 삶은 렌틸콩과 병아리콩, 옥수수, 강낭콩, 다진 양파를 넣고 양념 재료와 케일을 넣어 골고루 섞어 모둠 콩 샐러드를 완성해주세요. (tip. 모자란 간은 소금으로 해 주세요) (tip. 취향에 따라 케일 대신 고수를 넣어 만들면 색다른 향과 맛을 느낄 수 있어요)']"
1057,호박국,['한식'],"[['조선호박', '1kg'], ['대파', '40g'], ['홍고추', '1개'], ['물', '1L'], ['국간장', '½큰술'], ['새우젓', '1큰술']]","['조선호박은 속을 제거한 뒤 3cm 두께로 썰어주세요.', '대파, 홍고추는 총총 썰어주세요.', '냄비에 순서 1과 물을 넣은 뒤 뚜껑을 덮고 한소끔 끓여주세요.  *Tip. 호박이 많고 물이 다소 적은 듯 해야 맛있습니다.', '새우젓을 넣고 5분 정도 더 끓여주세요.  *Tip. 호박이 뭉근해질때까지 끓여주세요!', '대파와 홍고추, 국간장을 넣어 완성해 주세요.', '따뜻할 때 국물을 음미하며 맛있게 즐겨보세요.']"
1058,쑥갓무침,['밑반찬'],"[['쑥갓', '300g'], ['홍고추', '1개'], ['대파', '약간'], ['다진 마늘', '약간'], ['소금', '약간'], ['참기름', '1큰술'], ['통깨', '약간']]","['쑥갓은 먹기 좋은 크기로 손질해 주세요.', '끓는 물에 소금을 넣고 쑥갓을 재빠르게 데쳐 주세요.  *Tip. 넣었다가 바로 건져내는게 좋아요.', '데친 쑥갓은 찬물에 씻은 후 물기를 꼭 짜주세요.', '홍고추와 대파는 다져주세요.', '볼에 순서 3과 4, 다진마늘, 소금, 참기름, 통깨를 넣어 털듯이 무쳐 완성해 주세요.', '완성된 쑥갓무침의 향을 음미하며 맛있게 즐겨보세요.']"
1059,김장아찌,['밑반찬'],"[['김', '20장'], ['조청', '100g'], ['진간장', '200ml'], ['고추장', '1큰술'], ['밤', '100g'], ['생강청', '10g']]","['김은 먹기 좋은 적당한 크기로 썰어 주세요.  *Tip. 김은 반드시 파래김이 아닌 조선김으로 준비해 주세요!', '밤은 채썰어 주세요.', '냄비에 진간장, 조청, 생강청을 넣은 뒤 저으면서 한소끔 끓여주세요.', '볼에 밤을 넣고 순서 3을 부은 뒤, 고추장을 넣어 잘 섞어주세요.  *Tip. 간을 봤을 때 싱거우면 김이 다 풀어지니 짭쪼롬하게 간을 맞춰주세요!', '보관할 통에 김을 3~4장 넣고 순서 4로 켜켜이 재워 완성해 주세요.', '밥과 함께 맛있게 즐겨 보세요!']"
1060,단무지무침,"['간단요리', '밑반찬']","[['통단무지', '500g'], ['소금', '½큰술'], ['대파', '40g'], ['고추', '40g'], ['마늘', '40g'], ['참기름', '1큰술'], ['고춧가루', '½큰술'], ['통깨', '약간']]","['통단무지는 굵직굵직하게 채 썰어 주세요.', '순서 1을 소금에 5분간 절여주세요.', '대파는 총총 썰어주세요.', '고추는 반으로 갈라 씨를 제거한 후 다져주세요.', '마늘도 다져주세요.  *Tip. 식감이 느껴지도록 굵게 다져야 맛이 더 좋답니다.', '순서 2의 절인 단무지를 면보에 넣어 물기를 짜주세요.   *Tip. 너무 꽉 자면 단무지의 연한 맛이 없어지므로 살짝만 짜내는게 좋아요.', '순서 6에 참기를과 순서 3,4,5, 그리고 통깨와 고춧가루를 넣어 버무려 완성해 주세요.', '밥과 함께 맛있게 즐기세요!']"
